|Unnamed: 0|texto|fecha|incompleto|cuenta|cluster
883|884|rt @realdonaldtrump: departing the pentagon after meetings with @vp pence, secretary james mattis, and our great teams. #maga🇺🇸 |07-20-2017 17:36:47||2potus|3
884|885|melania and i send our thoughts and prayers to senator mccain, cindy, and their entire family. |07-20-2017 01:37:27||2potus|3
885|886|today i delivered remarks with @vp at the presidential advisory commission on election integrity meeting:… |07-19-2017 22:04:04||2potus|3
886|887|it was a great honor hearing from american-made companies at the #madeinamerica roundtable today at the @whitehouse. |07-19-2017 21:02:10||2potus|3
887|888|rt @whitehouse: during today's lunch with members of congress and @vp, @potus said the senate should stay in session until healthcare is ad…|07-19-2017 18:03:01||2potus|8
888|889|yesterday @vp pence and i hosted service members for a luncheon at the @whitehouse. full remarks here: |07-19-2017 14:30:02||2potus|3
889|890|today i announced my intent to nominate personnel to key administration posts: |07-18-2017 23:37:01||2potus|3
890|891|rt @whitehouse: under @potus, the american worker will be championed. read more about yesterday's #madeinamerica showcase: |07-18-2017 19:31:35||2potus|8
891|892|yesterday we celebrated amazing individuals from all 50 states whose products are #madeinamerica:… |07-18-2017 17:54:06||2potus|3
892|893|rt @whitehouse: #madeinamerica showcase in photos: |07-18-2017 13:55:59||2potus|3
893|894|rt @realdonaldtrump: republicans should just repeal failing obamacare now &amp; work on a new healthcare plan that will start from a clean slat…|07-18-2017 02:54:08||2potus|1
894|895|"rt @whitehouse: ""we want to build, create, and grow more products in our country using american labor, american goods, and american grit.""…"|07-18-2017 00:51:01||2potus|4
895|896|we had a very successful day at the @whitehouse for the #madeinamerica product showcase! |07-17-2017 23:50:15||2potus|3
896|897|the united states once again calls for free and fair elections and stands with the people of venezuela: |07-17-2017 23:36:01||2potus|3
897|898|rt @vp: enjoyed welcoming american businesses from all 50 states to the @whitehouse w/ @potus to celebrate #madeinamerica week. |07-17-2017 23:09:00||2potus|8
898|899|rt @presssec: today @potus hosted american companies and featured their products at the @whitehouse for the #madeinamerica showcase. |07-17-2017 22:44:41||2potus|8
899|900|today i proclaimed july 17, 2017, as #madeinamerica day and this week, july 16 - july 22, as #madeinamerica week: |07-17-2017 22:16:56||2potus|3
900|901|today at the @whitehouse, we will be joined by companies from all 50 states to celebrate their products that are… |07-17-2017 15:13:06||2potus|3
901|902|"rt @whitehouse: .@potus: ""our two nations are forever joined together by the spirit of revolution and the fight for freedom."" #potusinfranc…"|07-16-2017 21:24:34||2potus|8
902|903|rt @realdonaldtrump: the #ussjohnfinn will provide essential capabilities to keep america safe. our sailors are the best anywhere in the wo…|07-16-2017 17:17:20||2potus|2
903|904|rt @realdonaldtrump: make america great again! |07-15-2017 20:21:17||2potus|3
904|905|rt @whitehouse: the failing #obamacare insurance market: |07-15-2017 20:15:00||2potus|3
905|906|rt @realdonaldtrump: next week the senate is going to vote on legislation to save americans from the obamacare disaster. #weeklyaddress🇺🇸 h…|07-15-2017 18:27:51||2potus|3
906|907|rt @vp: one year ago today, @realdonaldtrump announced me as his choice for @vp. thank you, mr. president for taking us on this journey to…|07-15-2017 16:42:06||2potus|0
907|908|rt @realdonaldtrump: honored to serve as commander-in-chief to the courageous men and women of our u.s. armed forces. a grateful nation tha…|07-15-2017 03:43:06||2potus|3
908|909|rt @realdonaldtrump: president @emmanuelmacron,thank you for inviting melania and myself to such a historic celebration in france. #bastil…|07-14-2017 22:41:20||2potus|0
909|910|take a look at my first day in france with @flotus: |07-14-2017 22:32:02||2potus|3
910|911|rt @vp: met w/ pm @justintrudeau &amp; on behalf of @potus discussed us/canada's strong relationship &amp; our shared commitment to update &amp; modern…|07-14-2017 21:43:28||2potus|1
911|912|rt @scavino45: president @realdonaldtrump salutes our amazing u.s. troops at the #bastilleday parade in paris, france. #14juillet🇫🇷🇺🇸 |07-14-2017 21:43:10||2potus|0
912|913|rt @sbalist: the better care reconciliation act contains strong #prolife protections &amp; deserves support of all pro-life senators |07-14-2017 20:18:11||2potus|1
913|914|today i announced by intent to nominate six individuals to serve as united states attorney: |07-14-2017 19:08:01||2potus|3
914|915|rt @foxandfriends: watch: the star-spangled banner plays as presidents trump and macron mark #bastilleday in france |07-14-2017 16:26:23||2potus|0
915|916|rt @flotus: thank you @emmanuelmacron &amp; people of paris for your kind hospitality - @potus &amp; i enjoyed our visit. #bastilleday2017 #paris #…|07-14-2017 16:23:47||2potus|1
916|917|weekly address - tune in! #maga |07-14-2017 15:46:01||2potus|3
917|918|rt @flotus: thank you @emanuellemacron &amp; people of paris for your kind hospitality - @potus &amp; i enjoyed our visit. #bastilleday2017 #paris…|07-14-2017 15:31:24||2potus|1
918|919|rt @scavino45: thank you president @emmanuelmacron and mrs. macron for including @potus' &amp; @flotus' teams on such a special day. happy #bas…|07-14-2017 15:30:58||2potus|6
919|920|rt @shsanders45: tanks and other military vehicles roll down champs elysees for #bastilleday. |07-14-2017 15:30:01||2potus|3
920|921|rt @vp: meeting w/ govs later to discuss #repealandreplace efforts. we will keep our promise &amp; give the u.s. people a world-class healthcar…|07-14-2017 15:28:01||2potus|1
921|922|rt @tombossert45: team trump at notre dame. fun night.  great team. #bastilleday |07-14-2017 15:26:31||2potus|3
922|923|"""america and france will never be defeated or divided."" #bastilleday "|07-14-2017 15:14:03||2potus|3
923|924|rt @vp: in kentucky yesterday i reaffirmed @potus' promise to #repealandreplace obamacare. ky's a case study of obamacare’s failures &amp; it m…|07-14-2017 14:23:34||2potus|1
924|925|rt @presssec: .@potus was deeply saddened to learn of the passing of nobel peace prize laureate and prominent chinese political prisoner li…|07-14-2017 13:38:06||2potus|8
925|926|#icymi yesterday i held a joint press conference with president @emmanuelmacron: |07-14-2017 12:52:03||2potus|0
926|927|rt @realdonaldtrump: it was a great honor to represent the united states at the magnificent #bastilleday parade. congratulations president…|07-14-2017 12:27:45||2potus|0
927|928|today i announced my intent to nominate eleven individuals to federal judgeships: |07-13-2017 20:54:01||2potus|3
928|929|rt @realdonaldtrump: great bilateral meetings at Élysée palace w/ president @emmanuelmacron. the friendship between our two nations and our…|07-13-2017 19:51:18||2potus|0
929|930|rt @realdonaldtrump: president @emmanuelmacron,thank you for the beautiful welcome ceremony at les invalides today! |07-13-2017 19:51:17||2potus|0
930|931|#potusinfrance photo gallery is live: |07-13-2017 19:09:04||2potus|3
931|932|rt @whitehouse: watch live as @potus holds a joint press conference with president macron: |07-13-2017 16:53:04||2potus|8
932|933|rt @flotus: thank u @hospital_necker for allowing me to visit your wonderful patients &amp; inspirational staff. continued prayers for good hea…|07-13-2017 15:45:48||2potus|1
933|934|rt @shsanders45: this is a time of great challenge, but also extraordinary opportunity. american leadership is back. |07-13-2017 15:31:32||2potus|3
934|935|rt @presssec: .@thejusticedept ag sessions &amp; @hhsgov @secpricemd announce nat'l #healthcarefraud takedown  |07-13-2017 15:29:13||2potus|1
935|936|rt @scavino45: .@potus &amp; @flotus recognize three american veterans of d-day who took back the beaches and towns of normandy 73 years ago. h…|07-13-2017 15:29:13||2potus|6
936|937|"rt @whitehouse: cohn and mcmaster: “the trump vision for america abroad"" "|07-13-2017 15:29:13||2potus|3
937|938|rt @realdonaldtrump: melania and i were thrilled to join the dedicated men and women of the @usembassyfrance, members of the u.s. military…|07-13-2017 15:29:00||2potus|3
938|939|rt @presssec: introducing maganomics from omb director mulvaney in @wsjopinion |07-13-2017 15:25:13||2potus|3
939|940|rt @whitehouse: watch live as @potus and @flotus arrive at les invalides and participate in an arrival ceremony: |07-13-2017 13:31:40||2potus|8
940|941|rt @realdonaldtrump: just landed in paris, france with @flotus melania. |07-13-2017 08:12:43||2potus|3
941|942|rt @vp: let me make you a promise: @potus donald trump is the best friend american small business will ever have. #vpinky |07-12-2017 23:59:47||2potus|8
942|943|rt @presssec: .@potus is focused to #endtrafficking. the three bills @housegop passed today are important steps forward. #makeamericasafeag…|07-12-2017 23:58:58||2potus|8
943|944|rt @vp: .@potus has taken decisive action to deliver on the promises he made to the people of kentucky &amp; to the people all across this coun…|07-12-2017 23:58:00||2potus|1
944|945|rt @vp: obamacare choices are declining because health insurers are abandoning this failed law left and right. #repealandreplace |07-12-2017 23:57:55||2potus|3
945|946|rt @scavino45: .@potus @realdonaldtrump &amp; @flotus melania arrival at joint base andrews to board air force one for paris. #maga  |07-12-2017 23:57:14||2potus|6
946|947|rt @realdonaldtrump: big win today for building the wall. it will secure the border &amp; save lives. now the full house &amp; senate must act! ➡️h…|07-12-2017 23:28:54||2potus|1
947|948|rt @realdonaldtrump: jobs, jobs, jobs! #maga🇺🇸 |07-12-2017 23:13:52||2potus|3
948|949|rt @realdonaldtrump: stock market hits another high with spirit and enthusiasm so positive. jobs outlook looking very good! #maga🇺🇸 |07-12-2017 23:13:49||2potus|3
949|950|the 3 bills passed today by the house are important steps forward to end the horrific crime of human trafficking: |07-12-2017 21:33:36||2potus|3
950|951|rt @gopleader: #ahca gives the american people what they deserve—freedom and choice in health care. 🇺🇸 learn more ↓ |07-12-2017 20:37:07||2potus|3
951|952|rt @whitehouse: your 1600 daily: |07-12-2017 19:55:32||2potus|3
952|953|rt @whitehouse: the congressional budget office's math doesn't add up.faulty numbers = faulty results |07-12-2017 18:25:35||2potus|3
953|954|rt @whitehouse: the congressional budget office's math doesn't add up.faulty numbers = faulty results |07-12-2017 17:29:09||2potus|3
954|955|rt @presssec: the united states strongly condemns the cowardly terrorist attack on religious pilgrims in the state of jammu and kashmir on…|07-12-2017 15:13:19||2potus|3
955|956|#icymi yesterday i announced key additions to my administration: |07-11-2017 21:37:01||2potus|3
956|957|"rt @whitehouse: ""democrats aren’t using cloture to raise the level of debate... they are using it...to sabotage a presidency."" "|07-11-2017 18:26:46|...|2potus|3
957|958|"rt @presssec: obstruction by @senatedems: using cloture to ""sabotage the @potus presidency."" @wsjopinion "|07-11-2017 15:15:31||2potus|8
958|959|rt @realdonaldtrump: marine plane crash in mississippi is heartbreaking. melania and i send our deepest condolences to all!|07-11-2017 13:34:17||2potus|3
959|960|"statement on the liberation of mosul: ""we will continue to seek the total destruction of isis."" "|07-11-2017 13:07:47||2potus|3
960|961|rt @vp: if you want to see congress #repealandreplace obamacare, now is the time to let your voice be heard. |07-10-2017 16:25:46||2potus|3
961|962|rt @realdonaldtrump: make america great again! |07-09-2017 12:59:13||2potus|3
962|963|rt @realdonaldtrump: thank you @senatordole, very kind! |07-09-2017 00:29:42||2potus|3
963|964|rt @realdonaldtrump: law enforcement &amp; military did a spectacular job in hamburg. everybody felt totally safe despite the anarchists. @poli…|07-08-2017 19:03:49||2potus|2
964|965|rt @realdonaldtrump: the #g20summit was a wonderful success and carried out beautifully by chancellor angela merkel. thank you!|07-08-2017 19:03:47||2potus|3
965|966|rt @realdonaldtrump: we will fight the #fakenews with you! |07-08-2017 19:03:40||2potus|3
966|967|rt @presssec: at #g20, @potus &amp; @theresa_may discussed counterterrorism initiatives, trade and a range of joint foreign and security policy…|07-08-2017 18:14:45||2potus|1
967|968|rt @flotus: .@potus &amp; i enjoyed our visits to #warsaw &amp; #hamburg. a lot of work was accomplished, friendships made. headed home! 🇺🇸 |07-08-2017 18:14:03||2potus|1
968|969|rt @ivankatrump: today @potus announced america's commitment to the #wefi, focused on supporting women's entrepreneurship globally. #worldb…|07-08-2017 18:13:42||2potus|8
969|970|rt @scavino45: departing hamburg, germany. #g20summit #usa |07-08-2017 18:13:19||2potus|6
970|971|rt @stevenmnuchin1: great trip to poland and g20 with @potus !! |07-08-2017 18:00:02||2potus|8
971|972|rt @realdonaldtrump: great first day with world leaders at the #g20summit here in hamburg, germany. looking forward to day two! #usa |07-07-2017 23:34:10||2potus|3
972|973|sec. kelly is doing a tremendous job on the southern border. arrests are at a 6-year low. enforcing the law works! |07-07-2017 21:26:36||2potus|3
973|974|rt @statedept: the us strongly condemns today’s attacks in the sinai. we continue to stand with #egypt as it confronts terrorism. |07-07-2017 21:23:06||2potus|3
974|975|rt @vp: .@potus is transforming our space policy to seize the opportunities of the 21st century &amp; unleash the infinite potential of the cos…|07-07-2017 21:21:51||2potus|1
975|976|rt @statedept: sec. tillerson: @potus and russian president putin’s meeting was constructive. this is an important relationship. |07-07-2017 21:21:40||2potus|0
976|977|rt @secshulkin: we're working with @potus to make va the most transparent organization in government. #vaaccountability |07-07-2017 16:31:03||2potus|8
977|978|weekly address - tune in! #maga |07-07-2017 16:09:02||2potus|3
978|979|rt @presssec: 153,168,000: record number of americans employed in june@freebeacon |07-07-2017 15:33:59||2potus|3
979|980|rt @scavino45: check out president trump's instagram |07-07-2017 15:33:24||2potus|0
980|981|#icymi: wsj editorial: “trump’s defining speech” in warsaw, poland: |07-07-2017 15:04:03||2potus|3
981|982|rt @scavino45: .@potus @realdonaldtrump and other world leaders gather for the #g20summit here in germany at the hamburg messe und congress…|07-07-2017 14:23:38||2potus|6
982|983|rt @flotus: thinking of those hurt in #hamburg protests. hope everyone stay safe! #g20|07-07-2017 14:14:00||2potus|2
983|984|rt @whitehouse: readout of @potus’ meeting with chancellor angela merkel of germany: |07-07-2017 14:13:09||2potus|8
984|985|rt @vp: thanks @nasakennedy for hosting us yesterday. as i said, @potus &amp; i are committed to ensuring that america leads in space once agai…|07-07-2017 14:12:58||2potus|1
985|986|rt @vp: under the strong vision &amp; leadership of @potus trump, i know america will lead in space once again. #vpinfl |07-07-2017 05:47:51||2potus|1
986|987|rt @vp: appreciated meeting some of the incredible astronauts at @nasakennedy that will help usher in a new era of american space leadershi…|07-07-2017 05:47:41||2potus|3
987|988|rt @realdonaldtrump: great trilateral meeting &amp; dinner w/ president shinzō abe of japan &amp; president moon jae-in of south korea @ the @uscon…|07-06-2017 21:19:26||2potus|0
988|989|rt @realdonaldtrump: a strong poland is a blessing to the nations of europe, and a strong europe is a blessing to the west, and to the worl…|07-06-2017 20:45:45||2potus|3
989|990|rt @realdonaldtrump: the west will never be broken. our values will prevail. our people will thrive and our civilization will triumph! |07-06-2017 17:21:56||2potus|3
990|991|rt @realdonaldtrump: america is proud to stand shoulder-to-shoulder with poland in the fight to eradicate the evils of terrorism and extrem…|07-06-2017 17:21:52||2potus|3
991|992|rt @ivankatrump: it was deeply moving to be able to visit the monument to the ghetto heroes and the polin museum of the history of the poli…|07-06-2017 15:34:41||2potus|3
992|993|rt @ivankatrump: excited to have arrived in poland last night. looking forward to an amazing day as i visit warsaw for the first time. #pot…|07-06-2017 15:34:40||2potus|3
993|994|rt @scavino45: #usa🇺🇸 #poland🇵🇱 expansive bilateral meetings at the royal castle. #potusinpoland |07-06-2017 15:34:22||2potus|3
994|995|rt @scavino45: join president @realdonaldtrump live in warsaw, poland for a couple of minutes! #usa #potusinpoland  |07-06-2017 15:34:10||2potus|0
995|996|rt @realdonaldtrump: on behalf of @flotus melania and myself, thank you poland!🇺🇸🇵🇱#icymi, watch here➡️ |07-06-2017 14:02:26||2potus|3
996|997|rt @whitehouse: watch live as @potus delivers remarks to the people of poland: |07-06-2017 11:15:38||2potus|8
997|998|rt @whitehouse: watch live as @potus holds a joint press conference with president andrzej duda: |07-06-2017 08:30:09||2potus|8
998|999|"rt @vp: ""real news"" -&gt; 36 states have agreed or are considering providing publicly available voter data to @potus election integrity commis…"|07-05-2017 23:38:56||2potus|8
999|1000|rt @secretservice: you know you're doing something right for the last 152 years when you get a birthday card from @potus @realdonaldtrump #…|07-05-2017 23:35:35||2potus|8
1000|1001|rt @realdonaldtrump: congratulations to the dedicated professionals of the usss as they celebrate their 152nd anniversary. thank you! ➡️htt…|07-05-2017 23:24:18||2potus|3
1001|1002|rt @whitehouse: each day we round up the best stories the west wing is reading and share them with you.sign up for west wing reads: |07-05-2017 19:05:28||2potus|3
1002|1003|rt @realdonaldtrump: trade between china and north korea grew almost 40% in the first quarter. so much for china working with us - but we h…|07-05-2017 12:49:32||2potus|3
1003|1004|rt @realdonaldtrump: the united states made some of the worst trade deals in world history.why should we continue these deals with countrie…|07-05-2017 12:49:30||2potus|3
1004|1005|'ivanka trump replies on paid family leave' via @wsj |07-05-2017 12:22:01||2potus|3
1005|1006|rt @realdonaldtrump: #happyindependenceday #usa🇺🇸 |07-05-2017 02:20:32||2potus|3
1006|1007|rt @realdonaldtrump: #happyindependenceday #july4 #usa🇺🇸 |07-04-2017 10:38:57||2potus|3
1007|1008|rt @realdonaldtrump: ....and japan will put up with this much longer. perhaps china will put a heavy move on north korea and end this nonse…|07-04-2017 02:27:04|...|2potus|3
1008|1009|rt @realdonaldtrump: north korea has just launched another missile. does this guy have anything better to do with his life? hard to believe…|07-04-2017 02:27:02||2potus|3
1009|1010|rt @reince: with a strong candidate in @potus &amp; @gop revolutionary data program, republicans carried wi for 1st time in 30 years|07-03-2017 21:18:21||2potus|1
1010|1011|rt @realdonaldtrump: dow hit a new intraday all-time high! i wonder whether or not the fake news media will so report?|07-03-2017 21:18:15||2potus|9
1011|1012|rt @realdonaldtrump: if we can help little #charliegard, as per our friends in the u.k. and the pope, we would be delighted to do so.|07-03-2017 14:00:34||2potus|3
1012|1013|rt @realdonaldtrump: america's men &amp; women in uniform is the story of freedom overcoming oppression, the strong protecting the weak, &amp; good…|07-03-2017 02:19:24||2potus|1
1013|1014|rt @realdonaldtrump: #fraudnewscnn #fnn |07-02-2017 13:29:48||2potus|3
1014|1015|rt @realdonaldtrump: we will always take care of our great veterans. you have shed your blood, poured your love, and bared your soul, in de…|07-02-2017 04:57:52||2potus|3
1015|1016|rt @scavino45: president @realdonaldtrump departing #celebratefreedom stops to speak with captain luis avila &amp; his wife claudia. amazing mo…|07-02-2017 04:57:43||2potus|0
1016|1017|rt @robertjeffress: thank you @potus @realdonaldtrump for a powerful message at #celebratefreedom tonight! we thank god every day that you…|07-02-2017 04:57:29||2potus|8
1017|1018|rt @lwalters45: .@potus speaking tonight at the freedom rally honoring veterans and all the men and women who serve our country |07-02-2017 04:54:59||2potus|8
1018|1019|rt @realdonaldtrump: america will think big once again. we will inspire millions of children to carry on the proud tradition of american sp…|06-30-2017 22:50:18||2potus|3
1019|1020|rt @realdonaldtrump: the era of strategic patience with the north korea regime has failed. that patience is over. we are working closely wi…|06-30-2017 21:49:16||2potus|3
1020|1021|arkansas democrat-gazette on reforms to the @deptvetaffairs: “make va great again” |06-30-2017 21:05:05||2potus|3
1021|1022|weekly address - tune in! #maga |06-30-2017 20:38:11||2potus|3
1022|1023|#kateslaw &amp; #nosanctuaryforcriminalsact will make our communities safer. these stories show why.… |06-30-2017 16:32:36||2potus|1
1023|1024|rt @whitehouse: watch live as @potus gives joint statements with president moon in the rose garden: |06-30-2017 15:48:54||2potus|8
1024|1025|rt @realdonaldtrump: when it comes to the future of america’s energy needs, we will find it, we will dream it, and we will build it. #energ…|06-30-2017 00:56:49||2potus|3
1025|1026|rt @ivankatrump: |06-30-2017 00:51:42||2potus|3
1026|1027|rt @statedept: advisor to @potus ivanka trump: let us celebrate the 2017 tip heroes who continue to shine a light on the darkness of #human…|06-30-2017 00:51:15||2potus|8
1027|1028|rt @realdonaldtrump: our new american energy policy will unlock millions of jobs &amp; trillions in wealth. we are on the cusp of a true energy…|06-30-2017 00:27:03||2potus|1
1028|1029|rt @whitehouse: today the house passed kate's law &amp; the no sanctuary for criminals act. it's time for tragedies like juan's to end: |06-29-2017 23:36:19||2potus|1
1029|1030|rt @whitehouse: watch live as @potus delivers remarks at the unleashing american energy event: |06-29-2017 19:34:41||2potus|8
1030|1031|rt @realdonaldtrump: make america safe again!#nosanctuaryforcriminalsact #kateslaw #saveamericanlives |06-29-2017 18:42:54||2potus|2
1031|1032|rt @whitehouse: fact: 14 out of 17 nevada counties are projected to have zero insurers on #obamacare's individual market in 2018. |06-29-2017 17:58:24||2potus|3
1032|1033|today, the house votes on:☑️#nosanctuaryforcriminalsact ☑️#kateslaw ☑️pass these bills &amp; lets make america saf… |06-29-2017 15:01:38||2potus|1
1033|1034|#nosanctuaryforcriminalsact #kateslaw #saveamericanlives |06-29-2017 15:00:09||2potus|3
1034|1035|"""attorney general sessions: congress must pass #kateslaw and make america safer"""|06-29-2017 14:53:12||2potus|2
1035|1036|rt @scavino45: #nosanctuaryforcriminalsact #kateslaw #saveamericanlives |06-29-2017 14:51:51||2potus|3
1036|1037|rt @scavino45: 16 hours after graduating from bellevue university, sarah root, was killed by eswin mejia, an illegal immigrant from hondura…|06-29-2017 14:51:35||2potus|3
1037|1038|rt @gopleader: .@housegop will send a strong signal tomorrow by passing #kateslaw. defiance of our laws will not be tolerated. #maga 🇺🇸 htt…|06-29-2017 02:48:07||2potus|3
1038|1039|rt @vp: thanks to those in ohio who shared their obamacare struggles. back to dc where @potus &amp; i'll keep working to repeal this failed law…|06-29-2017 02:47:31||2potus|1
1039|1040|rt @realdonaldtrump: tomorrow the house votes on #kateslaw &amp; no sanctuary for criminals act. lawmakers must vote to put american safety fir…|06-29-2017 02:47:27||2potus|1
1040|1041|rt @epa: today @epascottpruitt signed #wotus proposed rule, supporting @potus order to restore the rule of law. |06-28-2017 23:21:24||2potus|8
1041|1042|rt @vp: .@potus trump has turned our country around – and america is back. #vpinoh |06-28-2017 23:21:07||2potus|8
1042|1043|rt @realdonaldtrump: from my first day in office, we’ve taken swift action to lift the crushing restrictions on american energy. remarks: h…|06-28-2017 23:21:00||2potus|3
1043|1044|rt @realdonaldtrump: it was my great honor to welcome the 2016 world series champion chicago @cubs ⚾️ to the @whitehouse this afternoon. co…|06-28-2017 23:20:56||2potus|3
1044|1045|rt @realdonaldtrump: #icymi- on monday, i had the great honor of welcoming india's prime minister @narendramodi to the wh. full remarks: ht…|06-28-2017 20:32:28||2potus|3
1045|1046|rt @narendramodi: thank you @potus and @flotus for a most memorable visit to the @whitehouse. |06-28-2017 02:52:55||2potus|8
1046|1047|rt @narendramodi: was deeply touched by your warmth, energy and positivity, and also by your personal gestures. @potus @flotus |06-28-2017 02:52:49||2potus|8
1047|1048|rt @whitehouse: fact: average premiums on the individual market are up 105% since 2013 – an increase of nearly $3k a year for the average a…|06-28-2017 02:46:30||2potus|3
1048|1049|"rt @vp: ""i’ve heard over the past 8 years affordable healthcare for everyone. i don't know who 'everyone' is, but it wasn’t me."" -connie ma…"|06-28-2017 02:46:20||2potus|3
1049|1050|rt @vp: these hard working men &amp; women are the real life stories behind obamacare's disastrous numbers. their voices must be heard #repeala…|06-28-2017 02:46:16||2potus|1
1050|1051|rt @ivankatrump: these courageous crusaders have committed themselves to #endtrafficking around the globe. #tipheroes |06-28-2017 02:45:56||2potus|3
1051|1052|rt @realdonaldtrump: i just finished a great meeting with the republican senators concerning healthcare. they really want to get it right,…|06-28-2017 02:45:45||2potus|3
1052|1053|rt @realdonaldtrump: with zero democrats to help, and a failed, expensive and dangerous obamacare as the dems legacy, the republican senato…|06-28-2017 02:45:44||2potus|3
1053|1054|#obamacare is dead. insurance markets are collapsing &amp; millions don't have choices. americans deserve better. |06-25-2017 17:54:01||2potus|1
1054|1055|rt @realdonaldtrump: i cannot imagine that these very fine republican senators would allow the american people to suffer a broken obamacare…|06-24-2017 20:52:39||2potus|3
1055|1056|"rt @realdonaldtrump: obama administration official said they ""choked"" when it came to acting on russian meddling of election. they didn't w…"|06-24-2017 20:47:57||2potus|3
1056|1057|rt @realdonaldtrump: since the obama administration was told way before the 2016 election that the russians were meddling, why no action? f…|06-24-2017 20:35:40||2potus|3
1057|1058|look forward to welcoming india's pm modi to @whitehouse on monday. important strategic issues to discuss with a true friend!|06-24-2017 19:27:01||2potus|3
1058|1059|#obamacare's taxes, mandates, &amp; penalties are simply unaffordable. americans deserve better. |06-24-2017 14:22:01||2potus|5
1059|1060|#obamacare is so bad, people are paying billions of dollars just to not have it! |06-23-2017 22:15:14||2potus|3
1060|1061|rt @realdonaldtrump: today, it was a tremendous honor for me to sign the #vaaccountability act into law, delivering my campaign promise to…|06-23-2017 20:01:59||2potus|3
1061|1062|weekly address - tune in! #maga |06-23-2017 18:04:14||2potus|3
1062|1063|rt @vp: karen &amp; i have landed in colorado &amp; were greeted by members of the @usairforce and their loved ones. thank you all for your service…|06-23-2017 17:41:03||2potus|1
1063|1064|rt @gopleader: ⚡️ great news → @potus just signed the #vaaccountability act into law. this is a huge win for our veterans. 🇺🇸|06-23-2017 17:34:19||2potus|8
1064|1065|rt @foxnews: tomorrow on @foxandfriends, @ainsleyearhardt interviews @potus and @flotus - tune in at 6a et on fox news! |06-23-2017 00:48:03||2potus|8
1065|1066|rt @presssec: .@potus @flotus @vp @secondlady welcome members of congress to the @whitehouse congressional picnic |06-23-2017 00:46:45||2potus|8
1066|1067|rt @realdonaldtrump: we're all thinking of you @stevescalise! #teamscalise |06-23-2017 00:46:32||2potus|3
1067|1068|rt @realdonaldtrump: together, we are going to make america great again!#americafirst🇺🇸 |06-23-2017 00:46:18||2potus|3
1068|1069|rt @vp: at @potus' direction, american law enforcement is targeting gangs and criminals like never before. |06-22-2017 18:19:05||2potus|8
1069|1070|rt @whitehouse: fact: the most recent data shows that around 6.5m americans paid $3b in penalties to the irs rather than buy unaffordable #…|06-22-2017 18:06:21||2potus|3
1070|1071|rt @realdonaldtrump: with all of the recently reported electronic surveillance, intercepts, unmasking and illegal leaking of information, i…|06-22-2017 16:55:47||2potus|3
1071|1072|rt @realdonaldtrump: thank you kirkwood community college. heading to the u.s. cellular center now for an 8pme make america great again ral…|06-22-2017 05:02:01||2potus|3
1072|1073|rt @whitehouse: #obamacare has led to fewer choices. 83 insurers abandoned the obamacare marketplace this year alone. |06-21-2017 17:48:35||2potus|3
1073|1074|rt @whitehouse: #obamacare has led to higher costs. average premiums are up 105% across the country since 2013. |06-21-2017 17:48:27||2potus|3
1074|1075|rt @whitehouse: #obamacare has led to higher costs and fewer health insurance options for millions of americans. it has failed the american…|06-21-2017 16:10:59||2potus|4
1075|1076|rt @realdonaldtrump: it was a great honor to welcome president petro poroshenko of ukraine to the @whitehouse today with @vp pence.➡️|06-21-2017 02:24:37||2potus|0
1076|1077|with #obamacare americans are stuck with higher costs, more taxes, and fewer choices. americans need relief now. #repealandreplace|06-20-2017 21:24:30||2potus|4
1077|1078|rt @secpricemd: #obamacare increased costs, reduced choices, and increased bureaucratic red tape. we can do better. |06-20-2017 19:27:57||2potus|3
1078|1079|rt @ivankatrump: childcare is a major expense for american working families. this admin. is focused on creating policy solutions to enable…|06-20-2017 16:11:54||2potus|3
1079|1080|rt @presssec: after meeting with @vp ukraine president poroshenko met with @potus @realdonaldtrump |06-20-2017 16:11:47||2potus|8
1080|1081|rt @scavino45: president donald j. trump is joined in the oval office by participants at the american technology council roundtable meeting…|06-20-2017 16:11:37||2potus|0
1081|1082|rt @vp: .@potus trump has promised to “set the stage for a great revival” for our factories – to “buy american and hire american.” #mfgsumm…|06-20-2017 16:11:00||2potus|4
1082|1083|rt @vp: watch live! i'm speaking with @shopfloornam at their 2017 manufacturing summit -&gt; |06-20-2017 16:10:49||2potus|3
1083|1084|rt @secshulkin: looking forward to the @csmonitor @csmbreakfast this morning to discuss the progress we're making at @deptvetaffairs. #moni…|06-20-2017 13:53:31||2potus|3
1084|1085|rt @scavino45: #icymi: potus' trump joins ceos in listening to presidential asst. @ivankatrump during the american technology council round…|06-20-2017 13:53:25||2potus|6
1085|1086|rt @ivankatrump: there has never been such a high level technology task force assembled at the white house. #techweek |06-20-2017 13:52:50||2potus|3
1086|1087|rt @ivankatrump: innovation has and will continue to transform the world – and the way the us government works on behalf of all americans.…|06-20-2017 13:52:48||2potus|3
1087|1088|rt @realdonaldtrump: melania and i offer our deepest condolences to the family of otto warmbier. full statement: |06-19-2017 23:44:32||2potus|3
1088|1089|rt @statedept: secretary tillerson: we hold #northkorea accountable for otto warmbier’s unjust imprisonment. |06-19-2017 23:33:23||2potus|3
1089|1090|rt @flotus: enjoyed hosting mrs. varela of panama @whitehouse for lunch today. i look forward to working alongside her in the future! |06-19-2017 21:56:58||2potus|3
